producto_id;precio;valor_flete;departamento_vendedor;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;nombre_categoria_producto
74903af00140072f48c7da1cd4984f88;49.0;7.6;SP;300.0;16.0;2.0;11.0;fashion_bolsas_e_acessorios
0ae935aec15938b92f6667ec2fde2dc2;78.0;16.74;SP;900.0;25.0;10.0;36.0;utilidades_domesticas
e7d05769123784629c9484f57ad35176;175.0;9.39;SP;550.0;16.0;11.0;11.0;perfumaria
28609f55cdcc0e20aa621696e53c7075;699.0;11.76;SP;5400.0;32.0;25.0;14.0;eletrodomesticos
26065e1e41411e39b249500b750e0e8d;166.94;18.54;SP;12333.0;55.0;54.0;19.0;moveis_decoracao
87fcf2104f6c632428115466bab2c16b;69.9;19.46;RS;850.0;51.0;11.0;18.0;esporte_lazer
48a4f38486c6f54c1bc2614e75aaaff2;64.99;18.33;SP;1550.0;38.0;8.0;29.0;bebes
b3e40ff639c185b9d726b4b19c17e6cd;229.99;24.48;SP;2150.0;42.0;25.0;15.0;cool_stuff
f1d3e7a4605f6cd5f2a3cf9bde5c7845;149.9;20.24;SC;1000.0;31.0;6.0;33.0;market_place
2c3f424b5643b03663e0f5861dde2bfe;335.9;2.24;SC;8725.0;29.0;9.0;29.0;construcao_ferramentas_construcao
c0dd2eb717671a095ce97504bfba29c7;899.0;89.48;SP;850.0;51.0;36.0;34.0;beleza_saude
9ede6b0570a75a4b9de4f383329f99ee;104.0;79.87;PR;1211.0;25.0;24.0;22.0;esporte_lazer
7c1bd920dbdf22470b68bde975dd3ccf;64.99;14.62;SP;200.0;22.0;10.0;18.0;beleza_saude
bbd704063c23164b2674e893ac58d63b;12.9;2.29;SP;350.0;20.0;10.0;20.0;perfumaria
2dfbe6c95d43a6a29a0d56e5b9f528f2;33.0;16.11;SP;500.0;24.0;20.0;20.0;esporte_lazer
dcf00c265f631025da14f1a5850bacb7;69.6;15.25;PR;1300.0;26.0;8.0;22.0;moveis_decoracao
56ed53afb0d6ef2c843df74a4c1b573e;199.99;45.2;SP;5850.0;21.0;14.0;18.0;construcao_ferramentas_construcao
a8b0dd2c57b49b649373ff5a495a697e;135.0;14.7;RJ;350.0;17.0;7.0;13.0;informatica_acessorios
28beefcab28e6a3b659bae1bf1cbe453;25.0;22.06;SP;250.0;16.0;12.0;14.0;telefonia
622bad99b4296aade0783ebecdd3fa15;98.99;48.6;GO;400.0;27.0;6.0;25.0;esporte_lazer
f5287cac0d71b68c9cbf57fe0e19181e;79.9;16.81;SP;2800.0;95.0;7.0;33.0;automotivo
c07d367dd7b78b0558e7a3e1e1a975c8;422.0;22.92;SP;12850.0;60.0;20.0;40.0;cama_mesa_banho
fdd84aefb08c8f8225e0b8c97429d53b;59.9;20.87;RS;123.0;18.0;9.0;15.0;beleza_saude
cbaff83e2c00a2b731d27276bbf52082;250.0;26.48;SP;7900.0;70.0;15.0;70.0;artes
64976272fa76578e7bb56f6d6d942ef6;339.9;20.26;RS;150.0;17.0;7.0;17.0;construcao_ferramentas_seguranca
28609f55cdcc0e20aa621696e53c7075;699.0;19.77;SP;5400.0;32.0;25.0;14.0;eletrodomesticos
79da19ec2e6e6658145790d93991da9b;165.9;18.74;SP;3876.0;41.0;29.0;36.0;brinquedos
2a15783d3cb601f8d9a6a86806b037b3;60.0;16.99;SP;600.0;38.0;5.0;33.0;bebes
0900e9b18da6627157a7e47a8ac8fc08;29.0;16.79;SP;200.0;16.0;2.0;20.0;relogios_presentes
12109f7ebba06bbaeb6448c770cb716e;89.9;17.88;PR;1150.0;20.0;30.0;30.0;cama_mesa_banho
6ac3978babf6ca76087369391bb6ce5a;68.0;21.56;SP;1683.0;25.0;22.0;22.0;utilidades_domesticas
57aae7271c7c24614b0d663c6df83f35;252.0;15.93;RJ;200.0;18.0;11.0;13.0;esporte_lazer
980036ff323e235a27b7999d343a8990;69.9;34.29;SP;600.0;16.0;9.0;11.0;cool_stuff
d017a2151d543a9885604dc62a3d9dcc;49.0;10.66;SP;250.0;16.0;2.0;11.0;fashion_bolsas_e_acessorios
081cac4fc215928a462eb2c06a14dffe;39.0;18.44;SP;150.0;16.0;8.0;16.0;eletrodomesticos
b74d57e3377dd78aace6d070fc48cc88;65.9;12.8;SP;675.0;40.0;18.0;35.0;cama_mesa_banho
0ed27993e016d4546e2038bfd75b812c;59.9;16.18;SP;1000.0;48.0;8.0;39.0;
1cf0c9095608952cb1c65c4789946375;49.99;15.23;SP;275.0;28.0;9.0;22.0;eletronicos
4e0f5e97804431100c5bded078a48df9;149.0;20.28;SP;1400.0;64.0;10.0;25.0;brinquedos
7814c4d0c13dd09411bf75a6c3184e7f;299.99;18.0;GO;14900.0;61.0;25.0;45.0;automotivo
7926af7d3e25dce27c3eee0279afb530;42.99;14.52;SP;600.0;20.0;20.0;20.0;pet_shop
03566b85189259c49476f004ad2afd08;44.99;52.13;SP;150.0;20.0;15.0;15.0;beleza_saude
2511e504fd7794c668a8521aabe3713d;159.9;21.2;SP;2650.0;33.0;7.0;39.0;cama_mesa_banho
0254a096e569c4a89b6870e9d4a65c3c;57.0;19.09;MG;600.0;25.0;12.0;28.0;papelaria
fbd4031ddbc3d02b95834b62769d3ad0;138.0;34.51;MG;10050.0;37.0;61.0;26.0;utilidades_domesticas
1b0e39ec889889ea1d492603d8512bfb;32.9;14.1;SP;400.0;35.0;30.0;20.0;
50f1880f1989251727fbbfe8c0a346a6;139.99;18.23;SP;1450.0;42.0;25.0;15.0;cool_stuff
08a58dc963320d6073623382b9ceb920;129.0;16.0;RJ;400.0;17.0;7.0;13.0;informatica_acessorios
437c05a395e9e47f9762e677a7068ce7;49.9;16.79;SP;1110.0;19.0;11.0;18.0;beleza_saude
a2246862425c12496bad1be2082015ab;15.0;15.11;SP;398.0;18.0;10.0;15.0;automotivo
8d4dac6177fb8134f26fb4c5cc6c0aff;91.55;7.9;SP;250.0;22.0;5.0;15.0;beleza_saude
70aa499facb0946dc40ff974166fd522;129.49;31.78;SP;2700.0;46.0;16.0;25.0;automotivo
eab1309765ca0c3ba5c2ae2b85b28b00;179.9;23.01;PR;4463.0;44.0;35.0;32.0;esporte_lazer
a3b68fbd8f68d8fdff1dd36cf1336b6b;210.0;30.92;SP;2000.0;25.0;30.0;25.0;utilidades_domesticas
199a837d1162e5158f5ad3f96e35c01d;649.9;23.52;SP;575.0;20.0;10.0;13.0;instrumentos_musicais
d498e8a880bdf3d26e2b9b3e92c4f424;69.0;20.97;SP;2350.0;16.0;20.0;11.0;utilidades_domesticas
7fb04722aba7a2b632bac8f9819796f3;90.0;27.36;DF;1850.0;24.0;36.0;23.0;beleza_saude
f8dc3e347e9b954a84d1d5e42b500e4c;10.0;17.78;SP;300.0;16.0;10.0;11.0;market_place
41315ed74df21b8ba3b9e4a8738b43f8;42.9;13.6;SP;3354.0;25.0;25.0;19.0;esporte_lazer
b8983274d38e4c05381bc3c80af2ad2e;54.9;18.52;PR;300.0;16.0;16.0;16.0;esporte_lazer
a357f84a03304a2b4e051596920249eb;59.41;9.41;SP;850.0;25.0;13.0;16.0;beleza_saude
428826d374cf2a3f61d6072163ca6502;34.99;11.85;SP;550.0;16.0;10.0;16.0;cama_mesa_banho
803f77475e1b51b47f1bfec4f2ec353f;69.99;8.72;SP;350.0;17.0;6.0;20.0;automotivo
ee5329ffbe604bebcf84b2fd7792024e;184.0;19.39;PR;250.0;23.0;7.0;15.0;beleza_saude
fc84057c7ba16fe04a3c66cf104e02a6;169.9;70.41;MG;8050.0;82.0;6.0;82.0;moveis_decoracao
b866fe084d7e99808baee58e21015c31;189.0;19.2;SP;250.0;16.0;11.0;11.0;relogios_presentes
8e32a514da51f104caa9cfbad8df8432;54.43;15.13;SP;650.0;21.0;18.0;28.0;brinquedos
fdad129d8e902058f98862f23dcf6978;34.9;14.52;MG;250.0;42.0;2.0;30.0;informatica_acessorios
6f1ba20b6411eca7f07ac5cf26381d80;130.0;18.68;SP;8700.0;36.0;44.0;27.0;utilidades_domesticas
18241450338cbc5751c433970f3f1060;66.29;12.8;SP;700.0;21.0;12.0;16.0;moveis_decoracao
e0d64dcfaa3b6db5c54ca298ae101d05;144.0;13.45;SP;4338.0;17.0;12.0;14.0;relogios_presentes
f2e53dd1670f3c376518263b3f71424d;109.9;19.92;SP;1975.0;41.0;13.0;31.0;cama_mesa_banho
27c0cea4dc76549f5bd124d9cad0ae3b;119.9;104.23;SP;13700.0;55.0;30.0;55.0;bebes
628677036f276f6c0792cded8e9211ee;120.0;22.2;SP;1300.0;40.0;40.0;40.0;cama_mesa_banho
4cee3d875eb2f9d331aae01b8c4781e8;69.99;12.93;SP;750.0;16.0;10.0;16.0;cama_mesa_banho
33716d3b89a37449be72f5e5180caa00;16.99;12.48;PR;250.0;20.0;16.0;16.0;pet_shop
01e20e6604216c8adb31d463214ba00c;319.9;36.03;RS;300.0;16.0;11.0;16.0;casa_construcao
d980d3018343b03db51c3076eadd6f83;47.0;14.53;SP;5850.0;50.0;30.0;30.0;moveis_decoracao
505b98dd26939553345f62035bb081a4;361.9;42.82;ES;9700.0;30.0;30.0;30.0;eletrodomesticos
b0c91d66c28e96ee21e0616a5ad1ac35;179.49;9.45;SP;500.0;16.0;21.0;18.0;automotivo
af51d485dc5255ba2e18b21b550156e6;249.99;68.45;SP;22350.0;32.0;74.0;53.0;malas_acessorios
6b8cf2f4f294dd4b50037f061f230fba;39.9;18.23;SC;250.0;16.0;16.0;11.0;instrumentos_musicais
4db615df108f98bcf521b9ec6c27ba24;269.7;15.98;SP;1950.0;38.0;28.0;28.0;casa_construcao
aa8e397582b49721494b929b3216b41f;25.0;7.78;SP;200.0;30.0;5.0;16.0;esporte_lazer
46dfa5ce1033bc249800f9e496749051;119.9;17.09;SP;1050.0;50.0;20.0;40.0;instrumentos_musicais
1975ce374d56d707bd8b88065779de72;139.99;17.37;SP;6050.0;30.0;40.0;30.0;moveis_decoracao
c72edc98e7d77f0c4c04ec80730c05f5;65.0;20.18;SP;700.0;26.0;14.0;24.0;esporte_lazer
547b95702aec86f05ac37e61d164891c;129.0;36.98;ES;9100.0;42.0;13.0;39.0;ferramentas_jardim
530a9cb93b8b670336305e39f24a68d2;42.99;15.1;SP;225.0;23.0;8.0;13.0;informatica_acessorios
dfa1cb6b4b904235cd5fd60af3df8580;46.99;16.11;SP;800.0;80.0;10.0;60.0;moveis_decoracao
cb2fde4bf22091cf7f7fb9c1944f45bf;225.91;19.15;MG;958.0;28.0;13.0;22.0;informatica_acessorios
76914818a87f9b6b320e136e17e6ae06;329.9;56.58;MG;13800.0;59.0;17.0;58.0;moveis_sala
2d4d78eecba060a7127c5f6a21cdb0c7;139.9;16.74;SP;2444.0;45.0;22.0;41.0;brinquedos
24a014458ccc6e989b4fcef5fa71da58;109.9;12.27;SP;2000.0;45.0;15.0;35.0;cama_mesa_banho
4e4385e1755dee0c4c4b30aea0c0debd;160.0;38.67;SP;1500.0;16.0;16.0;15.0;beleza_saude
fa126ff62aae83e37857ad495641c878;175.5;16.99;PR;600.0;23.0;17.0;15.0;informatica_acessorios
4ba501db540524d84cc382bb041ac508;189.0;26.6;DF;248.0;17.0;20.0;16.0;beleza_saude
4c2394abfbac7ff59ec7a420918562fa;84.99;27.13;SP;600.0;33.0;19.0;13.0;beleza_saude
3db5b7214a98ceddbe12ed6c0d3d04b2;366.3;19.27;SP;6200.0;23.0;12.0;15.0;informatica_acessorios
f9f260f8a0d16df18bcc7248495d779c;49.9;3.81;SP;400.0;50.0;3.0;25.0;moveis_decoracao
88f07c54aaac38face5f27e7d71922f8;79.9;23.06;MG;150.0;16.0;5.0;11.0;fashion_bolsas_e_acessorios
5d6bea33648f018dbb563f3a2fab09f3;150.0;23.59;SP;4000.0;30.0;35.0;30.0;moveis_decoracao
6782d593f63105318f46bbf7633279bf;27.9;14.1;SP;200.0;16.0;14.0;12.0;perfumaria
48633254f8b7b802b1ca8c4f4dcf3e33;44.9;25.63;SC;200.0;25.0;5.0;33.0;artes
1c5b879ad722644d2f3fb52553ced17a;108.0;34.82;SP;16550.0;39.0;61.0;39.0;moveis_cozinha_area_de_servico_jantar_e_jardim
36f60d45225e60c7da4558b070ce4b60;67.9;16.92;PR;207.0;19.0;11.0;14.0;informatica_acessorios
53efd9ce31847b93ddaad249b879b88c;97.5;13.7;SP;1200.0;82.0;16.0;14.0;esporte_lazer
e8c2065927de366ef9622dbee0bb7b63;203.0;18.67;SP;1280.0;35.0;14.0;19.0;informatica_acessorios
489f5d51b1c23a85ccfa4062d0cb021b;18.0;7.69;SP;300.0;20.0;10.0;15.0;moveis_decoracao
01a5038835acf17f141c7247956b72d6;99.9;17.95;SP;1350.0;34.0;7.0;32.0;cama_mesa_banho
18b0e642cbae7251e60a64aa07dd9eb9;22.32;19.07;MG;200.0;41.0;2.0;29.0;informatica_acessorios
66a0a6e02b7f543e5b021ce361f267d4;119.99;19.08;SP;1500.0;50.0;40.0;30.0;cool_stuff
4ca1bfda77dc7aef2433d6818bd53f08;159.9;20.61;SP;1300.0;38.0;12.0;22.0;moveis_decoracao
4ac50dbde931c0a5ed8c33d3dc047351;33.49;7.78;SP;600.0;28.0;11.0;26.0;beleza_saude
643a4049ae3e6df63858575f28cd7b21;91.55;15.74;SP;200.0;22.0;5.0;15.0;beleza_saude
2948658cb6abc82847412be7201bfc4c;120.0;39.13;SP;3500.0;36.0;25.0;21.0;beleza_saude
261a0dd0382f9b866d73c37b3a9e83e4;299.49;16.6;SP;300.0;28.0;12.0;12.0;esporte_lazer
a5c9c1711f61d2b63cf996b4928092ed;69.99;20.54;RJ;1050.0;24.0;29.0;23.0;brinquedos
2acce4db469045e8f9a863028abce19d;17.99;7.78;SP;50.0;19.0;4.0;20.0;telefonia
0b6a32b32a7dc68b12e8a0e0805c44d5;195.9;8.56;SP;190.0;16.0;11.0;12.0;relogios_presentes
cdd4ca17d0e8c9d9d322b1d11d76e876;89.9;15.38;SP;100.0;16.0;11.0;11.0;telefonia
d688e1eb847d2f72892ede46001673bd;32.99;8.88;SP;761.0;18.0;15.0;15.0;informatica_acessorios
81e5968d5cc613a7fb67502880db9946;156.9;22.64;SP;800.0;30.0;20.0;25.0;brinquedos
524d0ebe9a59d96dfaa2983b54a50c15;37.0;16.14;SP;1050.0;35.0;10.0;18.0;cama_mesa_banho
090820212dfd8022d676e480bed6a61d;29.99;8.27;SP;250.0;16.0;4.0;11.0;
75aabf28c2ab4533f72b84fb5b061354;199.9;17.84;MG;4050.0;25.0;22.0;21.0;beleza_saude
1ca737c9f8f06b3672be9f9f3f603d36;127.9;12.4;SP;350.0;19.0;19.0;13.0;informatica_acessorios
4407eca265d6d9f1b07ba452caa12844;56.9;13.42;SP;1000.0;25.0;6.0;20.0;utilidades_domesticas
b514de4b3d95c155ea6535df020af4b5;39.9;8.88;SP;700.0;20.0;20.0;20.0;moveis_decoracao
cc7ab11ca8cd1a04b25d30609458ab48;198.0;12.59;SP;1400.0;53.0;8.0;11.0;moveis_decoracao
94ab89bbeb920c479a0a9ed200c77274;169.99;16.07;SP;150.0;25.0;15.0;15.0;automotivo
15d44826d5399e2de342314886ff0e05;193.0;18.6;SP;2400.0;21.0;21.0;21.0;esporte_lazer
12ad6d9a5da40908f6741145e1a93443;40.0;23.89;SP;5850.0;36.0;27.0;54.0;
95e257171227c7187fa4cb6361baa1ad;31.9;8.72;SP;300.0;20.0;28.0;11.0;utilidades_domesticas
b299b65b326c5d3118340f087d11036b;50.0;19.32;PR;300.0;18.0;8.0;12.0;perfumaria
787049a00ace087394d4183387405ee1;39.0;17.92;SP;450.0;100.0;12.0;20.0;casa_construcao
030729544fc3eb6a40981f877e836450;49.9;22.28;MG;150.0;16.0;6.0;11.0;fashion_bolsas_e_acessorios
dcf9390408cfcc20fbe35ae75f74d0c4;279.0;94.51;SP;11600.0;53.0;77.0;17.0;automotivo
d5991653e037ccb7af6ed7d94246b249;144.99;18.26;MG;922.0;30.0;15.0;17.0;informatica_acessorios
9348fe8a0886b99d1c5d33c28fb0aa48;45.62;13.37;SP;1150.0;30.0;30.0;30.0;utilidades_domesticas
29b9d74c083ef891b8869d31cffb2a3d;105.9;19.98;PR;1100.0;40.0;20.0;20.0;esporte_lazer
a00722035cea70bbf671b758459cde42;189.0;53.11;SP;15742.0;16.0;95.0;33.0;moveis_cozinha_area_de_servico_jantar_e_jardim
b907ce62cef95401ecb7606178afd705;11.49;15.23;SP;100.0;17.0;5.0;14.0;ferramentas_jardim
19c91ef95d509ea33eda93495c4d3481;122.99;29.89;MA;700.0;25.0;12.0;19.0;beleza_saude
c69ba46dec8f8fe69ba08a6e8cc6ef05;144.9;13.14;SP;500.0;28.0;8.0;16.0;brinquedos
3570caaeaa3f5a1ae76392bb2b4155f9;58.0;37.55;SC;1550.0;62.0;18.0;15.0;esporte_lazer
2fea0f2cec6b6324a277d4a61c2ed2c6;95.0;7.93;SP;100.0;11.0;11.0;11.0;beleza_saude
4fe644d766c7566dbc46fb851363cb3b;139.99;21.47;SP;1700.0;65.0;6.0;50.0;artes
35afc973633aaeb6b877ff57b2793310;89.9;15.38;SP;1825.0;53.0;10.0;40.0;casa_conforto
68a806c992c807c249f0a433a4e9a1f4;89.9;11.83;SP;1400.0;40.0;10.0;40.0;moveis_decoracao
6f3871fea8efb6b35523237acd177012;295.8;83.93;MG;16600.0;35.0;65.0;45.0;moveis_sala
9835bbd4ce057f9d65bc826bd578c93d;99.0;43.1;SP;550.0;21.0;4.0;15.0;beleza_saude
b22be29b1a6f923436642bb5fe433071;26.9;15.1;MG;600.0;25.0;10.0;25.0;utilidades_domesticas
a17986e7f2991a5f5fcbfae5639ca1cf;18.9;13.61;SC;300.0;16.0;2.0;12.0;alimentos_bebidas
3aa87ff048f23ae9ac589dd73c21d98c;89.17;9.36;RS;950.0;30.0;30.0;20.0;
c20e9c8a7361bfa0d6530ab73075921b;79.0;23.27;SP;1600.0;20.0;20.0;20.0;beleza_saude
b746f0f77468910428130facb2ee2d1f;42.79;15.1;MG;100.0;40.0;2.0;24.0;informatica_acessorios
4c505e52bedf9651c08793647c925e65;35.0;12.79;SP;350.0;16.0;10.0;16.0;cama_mesa_banho
658fc236815a88341f858edcdb0ec78a;72.9;17.76;SP;1500.0;32.0;15.0;32.0;utilidades_domesticas
2446edad7ab4cfedebb8728497ac4575;48.0;15.11;SP;500.0;40.0;18.0;30.0;informatica_acessorios
0f9dbdf3289052ac7406ba5bc1b0dbc4;164.9;19.25;MG;250.0;18.0;14.0;18.0;relogios_presentes
656e0eca68dcecf6a31b8ececfabe3e8;86.8;17.05;PR;173.0;18.0;13.0;12.0;informatica_acessorios
0798196b28c04c8e543322896c882902;289.0;14.68;SP;450.0;17.0;2.0;17.0;informatica_acessorios
39b146e69c32ffe0a469e95a71585843;94.0;17.1;PR;2400.0;22.0;8.0;22.0;construcao_ferramentas_construcao
576787fafc333d1cc0ed0be68a39d001;210.0;17.1;SP;2150.0;31.0;36.0;31.0;esporte_lazer
df8951356a3ac20689379dffca179561;197.5;13.51;PR;813.0;29.0;16.0;16.0;informatica_acessorios
6abd84909e8ed79ef808c16f90b91093;29.9;7.79;SP;250.0;16.0;5.0;15.0;beleza_saude
a0cd083b8a1be0f8c310806e72bf47f3;188.0;14.3;SP;300.0;20.0;11.0;11.0;beleza_saude
eda64e6f9a82d6ce803c2e1a6790bd06;103.9;15.49;SP;600.0;28.0;6.0;29.0;informatica_acessorios
c72f08f769081bfde2959e39c5bde5d4;10.0;19.95;DF;100.0;20.0;20.0;20.0;perfumaria
5b45b90d432972e54f815d543084e6ae;149.9;98.02;SC;400.0;18.0;14.0;12.0;brinquedos
10b0226d162bdc55d60c0eabf68c7021;39.9;11.85;SP;200.0;16.0;16.0;11.0;esporte_lazer
8ad04f842c474ad4cc1414e97265c999;259.0;18.52;RJ;350.0;16.0;16.0;16.0;beleza_saude
dbdbf03d0f71aa48a4fbe6ac2a5dd2f3;22.9;7.84;SP;550.0;50.0;15.0;30.0;utilidades_domesticas
347ba21666e27d60475549270486d936;17.89;16.32;SP;500.0;48.0;11.0;11.0;beleza_saude
b8b426747049f2d3d6e00b486d47dedb;99.9;24.69;PR;1250.0;42.0;11.0;12.0;beleza_saude
668b1e2b9471f837ba1797832e3f2012;34.9;18.34;SP;230.0;17.0;14.0;13.0;telefonia
9ce74f28b3b6dee34ad83b1ede956664;2399.0;39.51;SP;650.0;16.0;16.0;11.0;relogios_presentes
b4b41230d7134dd767bc903a9c773f18;239.0;58.21;SP;10700.0;100.0;55.0;16.0;moveis_decoracao
a203dd46978039dcbd6329a71112f09a;139.0;52.52;SP;17200.0;37.0;70.0;37.0;eletroportateis
5d5288d3096b9becaa3566f64fe88110;46.9;14.1;PR;300.0;16.0;12.0;12.0;esporte_lazer
81bc8fd12691dc4b290dc8c668532e1e;156.45;18.68;SP;1250.0;25.0;43.0;17.0;casa_construcao
368c6c730842d78016ad823897a372db;49.0;19.63;SP;1650.0;30.0;22.0;30.0;ferramentas_jardim
44231a850e5be11ed6374fab222ff49f;535.9;18.5;SC;600.0;30.0;15.0;16.0;beleza_saude
461f43be3bdf8844e65b62d9ac2c7a5a;138.0;19.07;SP;444.0;20.0;14.0;16.0;relogios_presentes
a2da86fa759178e9e58e54aa1a144e59;24.99;7.39;SP;350.0;17.0;4.0;12.0;telefonia
8c550fe557028eb6b7b19850b6a3d7bf;56.8;15.28;PR;300.0;36.0;5.0;17.0;beleza_saude
738067b78d178e457fa0dc6db5d2cc58;523.19;18.41;RS;300.0;16.0;8.0;12.0;informatica_acessorios
db0e75ba1fc6537d68f2676f3b67d07f;249.99;28.05;SP;1900.0;42.0;25.0;15.0;cool_stuff
d13014be74a15d878b1b681b779f3215;179.98;19.19;SP;500.0;24.0;11.0;16.0;brinquedos
4c809e61a89993ebeb2ad634b8af3c15;139.9;9.14;SP;650.0;16.0;20.0;11.0;construcao_ferramentas_construcao
a96d7b91547c9d381eef6793af2c639e;154.69;16.71;SP;2900.0;30.0;20.0;16.0;ferramentas_jardim
d1c427060a0f73f6b889a5c7c61f2ac4;119.0;19.74;MG;6550.0;20.0;20.0;20.0;informatica_acessorios
51ff363ff8346f0fb99858f2c0954231;60.0;14.17;SP;200.0;20.0;7.0;14.0;esporte_lazer
6e1b14d3cbb5fb3a2c00351007127dfd;229.99;21.03;SP;1625.0;44.0;24.0;32.0;cool_stuff
30ccf4724f5227265f837e9ba0246278;83.9;38.14;MG;1450.0;49.0;10.0;33.0;malas_acessorios
43b069f855679eb3d3589e55dcfe968e;14.9;42.38;PR;150.0;35.0;2.0;25.0;moveis_decoracao
27d089865ecb267c190122ec1feddb8a;49.0;18.44;SP;250.0;16.0;2.0;11.0;relogios_presentes
77e8ff91e2cccad62b30a0a83bec431e;168.8;8.44;SP;330.0;16.0;11.0;12.0;relogios_presentes
ee0c1cf2fbeae95205b4aa506f1469f0;53.99;17.66;SP;200.0;16.0;16.0;13.0;perfumaria
01b0238705b6ae8e35c6fea837e6ae4a;8.03;5.46;MG;900.0;20.0;4.0;11.0;beleza_saude
e58dd19f3b501da6507886db681873ff;799.0;158.42;PR;17050.0;65.0;88.0;20.0;bebes
0296dd002a346e3bbdda4e0bc48a5073;480.0;31.74;SP;13450.0;76.0;14.0;56.0;moveis_quarto
7c1bd920dbdf22470b68bde975dd3ccf;59.99;14.17;SP;200.0;22.0;10.0;18.0;beleza_saude
0bf311dc96c3ce0503cb03068588c196;33.6;7.98;SP;300.0;18.0;8.0;13.0;eletrodomesticos
94bb0da423501924c41368236d88e808;51.9;14.0;RJ;925.0;20.0;17.0;32.0;cama_mesa_banho
437c05a395e9e47f9762e677a7068ce7;50.21;15.1;SP;1110.0;19.0;11.0;18.0;beleza_saude
8a443635fdf9759915c9be5be2e3b862;109.9;12.47;SP;1400.0;46.0;2.0;36.0;cama_mesa_banho
808190a48d18d09af357796e2b30d932;168.9;9.48;SP;1400.0;25.0;40.0;45.0;brinquedos
69b7c4bad8ca0c2cddad020c139f7e95;79.9;17.81;MG;3600.0;38.0;15.0;23.0;moveis_decoracao
e0cf79767c5b016251fe139915c59a26;29.9;11.46;SP;250.0;16.0;5.0;15.0;beleza_saude
4e1de4e68983a0bb4f3ac7d20d651e85;17.9;15.23;RJ;50.0;16.0;3.0;11.0;moveis_decoracao
92e16cf2fab490ab9ae87a305d5f8f7f;39.99;11.85;SP;425.0;18.0;11.0;12.0;perfumaria
472e6464088101bf2ec351d222c415ab;69.9;15.59;RS;350.0;20.0;15.0;20.0;informatica_acessorios
e9b3cf27d68caa64832c4a7c460abcb9;160.0;12.33;SP;1200.0;40.0;10.0;30.0;market_place
36b50a27073385708daa61349abab777;89.99;34.49;SP;6250.0;59.0;9.0;37.0;moveis_quarto
4fe644d766c7566dbc46fb851363cb3b;139.99;14.37;SP;1700.0;65.0;6.0;50.0;artes
6156141755987eaf93bc9b959601db45;376.99;49.35;SP;13800.0;65.0;35.0;55.0;bebes
315affd5901833621c947264eb9f2588;139.9;15.15;SP;300.0;16.0;11.0;11.0;relogios_presentes
de984954e2e130136bcf8988bc973d90;199.0;27.93;SP;1000.0;56.0;9.0;22.0;instrumentos_musicais
979a52ea2c0c4e9e7e7e4a766d4eeda4;62.0;29.54;SP;1550.0;35.0;10.0;45.0;cama_mesa_banho
b41f1b93d5b478ecc56bcd6285c3a696;75.0;17.81;GO;450.0;30.0;10.0;30.0;esporte_lazer
d0fe4295267f15ccaceac4fb233d8c9a;44.9;15.1;SP;350.0;20.0;2.0;26.0;informatica_acessorios
a1ef6deeb394537b4da00d88e6c5313a;99.0;16.45;SP;600.0;35.0;5.0;50.0;papelaria
572a90c3bb49f037f9400e6b5937e831;57.8;11.9;SP;350.0;30.0;30.0;30.0;brinquedos
839321c2db7b3b3eaff4944c3b052ecd;113.89;47.46;SC;1291.0;23.0;23.0;20.0;utilidades_domesticas
e280caebcad1b90e624d461e53c2e800;49.9;15.1;RS;400.0;30.0;6.0;20.0;informatica_acessorios
e43311c5b307c31b994c47588c59b168;24.9;10.96;SP;300.0;25.0;2.0;17.0;moveis_decoracao
e2bab04d6a471ed7a3629fbe2a64b55a;85.0;15.7;SP;300.0;16.0;19.0;14.0;perfumaria
c4baedd846ed09b85f78a781b522f126;89.99;54.9;MG;5950.0;20.0;20.0;20.0;ferramentas_jardim
271ce3fc018562e90257af8cd2af06bd;72.62;18.08;SP;825.0;42.0;14.0;26.0;esporte_lazer
de4a736d3f2df1266774822d9a4762a8;29.9;14.1;PR;200.0;29.0;7.0;16.0;fashion_calcados
dfd89cc18585fdede243c6bd6a8c4201;49.9;18.23;SP;600.0;24.0;13.0;18.0;bebes
00d51a45854ebce28acda79f414388ee;31.9;7.71;MG;225.0;16.0;4.0;14.0;utilidades_domesticas
568c923625669145cc9a644856fccd14;229.9;18.32;DF;150.0;18.0;9.0;11.0;fashion_bolsas_e_acessorios
f1c7f353075ce59d8a6f3cf58f419c9c;200.0;48.84;SP;9750.0;35.0;12.0;30.0;cama_mesa_banho
382d3a69f930988d7ad77f78f31c0944;117.0;12.32;SP;250.0;16.0;16.0;16.0;esporte_lazer
2804f6c4f96a5c917461534b63faf357;58.99;19.65;MG;1000.0;38.0;4.0;25.0;utilidades_domesticas
25c609f360a2c4de3b112e3fd9a16a24;1280.0;63.44;RJ;3225.0;39.0;14.0;26.0;automotivo
6a1a04054158fe995e1688d8f79605b2;59.9;16.86;PR;1650.0;40.0;45.0;25.0;esporte_lazer
1fd3bb291e0dba9d6081eb914303993b;26.54;8.88;SP;350.0;30.0;30.0;30.0;utilidades_domesticas
8cddb7e987edc2597c2ed9ccd321d975;49.7;16.11;PR;700.0;16.0;16.0;16.0;moveis_decoracao
